Date,Close,Volume,Stock,Close,Volume,Close,Volume,Close,Volume,Close,Volume
2024-03-06,63.92496109008789,11716900.0,AOT,,,,,,,,
2024-03-07,64.1717758178711,9615500.0,AOT,,,,,,,,
2024-03-08,65.65266418457031,29017400.0,AOT,,,,,,,,
2024-03-11,64.6654052734375,11405600.0,AOT,,,,,,,,
2024-03-12,64.6654052734375,0.0,AOT,,,,,,,,
2024-03-13,65.1590347290039,18396600.0,AOT,,,,,,,,
2024-03-14,65.65266418457031,20093700.0,AOT,,,,,,,,
2024-03-15,65.65266418457031,0.0,AOT,,,,,,,,
2024-03-18,65.1590347290039,15512000.0,AOT,,,,,,,,
2024-03-19,64.1717758178711,20387200.0,AOT,,,,,,,,
2024-03-20,64.1717758178711,0.0,AOT,,,,,,,,
2024-03-21,64.91221618652344,16645100.0,AOT,,,,,,,,
2024-03-22,64.91221618652344,0.0,AOT,,,,,,,,
2024-03-25,64.1717758178711,5381000.0,AOT,,,,,,,,
2024-03-26,64.1717758178711,0.0,AOT,,,,,,,,
2024-03-27,64.6654052734375,13562800.0,AOT,,,,,,,,
2024-03-28,64.6654052734375,0.0,AOT,,,,,,,,
2024-03-29,64.6654052734375,6138400.0,AOT,,,,,,,,
2024-04-01,64.6654052734375,3571700.0,AOT,,,,,,,,
2024-04-02,64.6654052734375,6263700.0,AOT,,,,,,,,
2024-04-03,64.41858673095703,11974100.0,AOT,,,,,,,,
2024-04-04,64.41858673095703,0.0,AOT,,,,,,,,
2024-04-05,64.6654052734375,6648700.0,AOT,,,,,,,,
2024-04-09,64.6654052734375,0.0,AOT,,,,,,,,
2024-04-10,66.39310455322266,16131400.0,AOT,,,,,,,,
2024-04-11,65.89947509765625,15838400.0,AOT,,,,,,,,
2024-04-17,65.89947509765625,0.0,AOT,,,,,,,,
2024-04-18,65.89947509765625,0.0,AOT,,,,,,,,
2024-04-19,65.89947509765625,0.0,AOT,,,,,,,,
2024-04-22,64.1717758178711,13912500.0,AOT,,,,,,,,
2024-04-23,64.1717758178711,13363000.0,AOT,,,,,,,,
2024-04-24,64.1717758178711,0.0,AOT,,,,,,,,
2024-04-25,63.431331634521484,11022500.0,AOT,,,,,,,,
2024-04-26,63.18451690673828,17290100.0,AOT,,,,,,,,
2024-04-29,63.431331634521484,11997100.0,AOT,,,,,,,,
2024-04-30,63.431331634521484,0.0,AOT,,,,,,,,
2024-05-02,64.6654052734375,12906100.0,AOT,,,,,,,,
2024-05-03,64.91221618652344,28811000.0,AOT,,,,,,,,
2024-05-07,64.91221618652344,0.0,AOT,,,,,,,,
2024-05-08,64.41858673095703,17090300.0,AOT,,,,,,,,
2024-05-09,64.91221618652344,15298200.0,AOT,,,,,,,,
2024-05-10,65.65266418457031,14049600.0,AOT,,,,,,,,
2024-05-13,65.89947509765625,14303700.0,AOT,,,,,,,,
2024-05-14,66.14629364013672,17949800.0,AOT,,,,,,,,
2024-05-15,66.14629364013672,25206300.0,AOT,,,,,,,,
2024-05-16,66.14629364013672,0.0,AOT,,,,,,,,
2024-05-17,66.14629364013672,14917700.0,AOT,,,,,,,,
2024-05-20,66.14629364013672,0.0,AOT,,,,,,,,
2024-05-21,66.14629364013672,0.0,AOT,,,,,,,,
2024-05-23,64.6654052734375,9982400.0,AOT,,,,,,,,
2024-05-24,64.6654052734375,0.0,AOT,,,,,,,,
2024-05-27,64.6654052734375,0.0,AOT,,,,,,,,
2024-05-28,63.92496109008789,19471700.0,AOT,,,,,,,,
2024-05-29,62.690887451171875,25321300.0,AOT,,,,,,,,
2024-05-30,62.690887451171875,0.0,AOT,,,,,,,,
2024-05-31,62.690887451171875,0.0,AOT,,,,,,,,
2024-06-04,63.18451690673828,17523200.0,AOT,,,,,,,,
2024-06-05,62.44407272338867,19043600.0,AOT,,,,,,,,
2024-06-06,60.96318435668945,47858400.0,AOT,,,,,,,,
2024-06-07,60.96318435668945,0.0,AOT,,,,,,,,
2024-06-10,59.975929260253906,22458200.0,AOT,,,,,,,,
2024-06-11,59.4822998046875,25911400.0,AOT,,,,,,,,
2024-06-12,58.74185562133789,52791900.0,AOT,,,,,,,,
2024-06-13,59.2354850769043,26252500.0,AOT,,,,,,,,
2024-06-14,59.2354850769043,19688800.0,AOT,,,,,,,,
2024-06-17,59.2354850769043,0.0,AOT,,,,,,,,
2024-06-18,59.2354850769043,0.0,AOT,,,,,,,,
2024-06-19,59.2354850769043,0.0,AOT,,,,,,,,
2024-06-20,59.975929260253906,23349000.0,AOT,,,,,,,,
2024-06-21,59.4822998046875,26418900.0,AOT,,,,,,,,
2024-06-24,57.75459671020508,77448900.0,AOT,,,,,,,,
2024-06-25,57.75459671020508,0.0,AOT,,,,,,,,
2024-06-26,57.75459671020508,0.0,AOT,,,,,,,,
2024-06-27,57.507781982421875,13904500.0,AOT,,,,,,,,
2024-06-28,57.01415252685547,49385600.0,AOT,,,,,,,,
2024-07-01,57.01415252685547,0.0,AOT,,,,,,,,
2024-07-02,57.01415252685547,0.0,AOT,,,,,,,,
2024-07-03,55.533267974853516,12574900.0,AOT,,,,,,,,
2024-07-04,56.02689743041992,34120600.0,AOT,,,,,,,,
2024-07-05,55.78008270263672,9307100.0,AOT,,,,,,,,
2024-07-08,56.52052307128906,19204200.0,AOT,,,,,,,,
2024-07-09,56.52052307128906,0.0,AOT,,,,,,,,
2024-07-10,57.507781982421875,42367300.0,AOT,,,,,,,,
2024-07-11,57.507781982421875,0.0,AOT,,,,,,,,
2024-07-12,57.507781982421875,0.0,AOT,,,,,,,,
2024-07-15,57.507781982421875,0.0,AOT,,,,,,,,
2024-07-16,57.507781982421875,7549200.0,AOT,,,,,,,,
2024-07-17,57.507781982421875,0.0,AOT,,,,,,,,
2024-07-18,57.75459671020508,13758100.0,AOT,,,,,,,,
2024-07-19,57.507781982421875,13341600.0,AOT,,,,,,,,
2024-07-23,57.01415252685547,15416300.0,AOT,,,,,,,,
2024-07-24,56.767337799072266,7848000.0,AOT,,,,,,,,
2024-07-25,56.273712158203125,10829400.0,AOT,,,,,,,,
2024-07-26,57.01415252685547,14632200.0,AOT,,,,,,,,
2024-07-30,57.01415252685547,0.0,AOT,,,,,,,,
2024-07-31,55.78008270263672,37879200.0,AOT,,,,,,,,
2024-08-01,55.78008270263672,23186800.0,AOT,,,,,,,,
2024-08-02,55.78008270263672,0.0,AOT,,,,,,,,
2024-08-05,54.2991943359375,24356300.0,AOT,,,,,,,,
2024-08-06,55.03963851928711,15681900.0,AOT,,,,,,,,
2024-08-07,55.533267974853516,16679500.0,AOT,,,,,,,,
2024-08-08,55.533267974853516,0.0,AOT,,,,,,,,
2024-08-09,55.78008270263672,12150000.0,AOT,,,,,,,,
2024-08-13,55.03963851928711,15995000.0,AOT,,,,,,,,
2024-08-14,55.03963851928711,29594800.0,AOT,,,,,,,,
2024-08-15,55.03963851928711,0.0,AOT,,,,,,,,
2024-08-16,55.78008270263672,10432500.0,AOT,,,,,,,,
2024-08-19,55.78008270263672,0.0,AOT,,,,,,,,
2024-08-20,57.507781982421875,18745500.0,AOT,,,,,,,,
2024-08-21,58.49504089355469,24796600.0,AOT,,,,,,,,
2024-08-22,58.49504089355469,0.0,AOT,,,,,,,,
2024-08-23,58.988670349121094,16700500.0,AOT,,,,,,,,
2024-08-26,59.975929260253906,20871000.0,AOT,,,,,,,,
2024-08-27,59.4822998046875,13590600.0,AOT,,,,,,,,
2024-08-28,59.4822998046875,0.0,AOT,,,,,,,,
2024-08-29,58.988670349121094,9571900.0,AOT,,,,,,,,
2024-08-30,58.988670349121094,23329700.0,AOT,,,,,,,,
2024-09-02,58.988670349121094,0.0,AOT,,,,,,,,
2024-09-03,58.988670349121094,0.0,AOT,,,,,,,,
2024-09-04,58.988670349121094,0.0,AOT,,,,,,,,
2024-09-05,61.70362854003906,35715700.0,AOT,,,,,,,,
2024-09-06,62.44407272338867,43774000.0,AOT,,,,,,,,
2024-09-09,62.44407272338867,0.0,AOT,,,,,,,,
2024-09-10,61.45681381225586,21197100.0,AOT,,,,,,,,
2024-09-11,61.209999084472656,29012300.0,AOT,,,,,,,,
2024-09-12,61.209999084472656,17243700.0,AOT,,,,,,,,
2024-09-13,61.45681381225586,9114800.0,AOT,,,,,,,,
2024-09-16,61.45681381225586,0.0,AOT,,,,,,,,
2024-09-17,61.45681381225586,0.0,AOT,,,,,,,,
2024-09-18,61.45681381225586,0.0,AOT,,,,,,,,
2024-09-19,61.45681381225586,0.0,AOT,,,,,,,,
2024-09-20,61.45681381225586,0.0,AOT,,,,,,,,
2024-09-23,62.44407272338867,10175700.0,AOT,,,,,,,,
2024-09-24,62.44407272338867,16397200.0,AOT,,,,,,,,
2024-09-25,62.44407272338867,11639800.0,AOT,,,,,,,,
2024-09-26,62.690887451171875,12443100.0,AOT,,,,,,,,
2024-09-27,62.690887451171875,0.0,AOT,,,,,,,,
2024-09-30,63.18451690673828,22421900.0,AOT,,,,,,,,
2024-10-01,63.18451690673828,0.0,AOT,,,,,,,,
2024-10-02,63.67814636230469,33315800.0,AOT,,,,,,,,
2024-10-03,63.92496109008789,34186300.0,AOT,,,,,,,,
2024-10-04,63.92496109008789,0.0,AOT,,,,,,,,
2024-10-07,62.93770217895508,10741000.0,AOT,,,,,,,,
2024-10-08,63.431331634521484,21206200.0,AOT,,,,,,,,
2024-10-09,62.93770217895508,9231600.0,AOT,,,,,,,,
2024-10-10,63.431331634521484,21976800.0,AOT,,,,,,,,
2024-10-11,63.431331634521484,0.0,AOT,,,,,,,,
2024-10-15,62.690887451171875,13510500.0,AOT,,,,,,,,
2024-10-16,62.690887451171875,0.0,AOT,,,,,,,,
2024-10-17,62.44407272338867,15140000.0,AOT,,,,,,,,
2024-10-18,62.93770217895508,17748600.0,AOT,,,,,,,,
2024-10-21,62.690887451171875,12160900.0,AOT,,,,,,,,
2024-10-22,62.690887451171875,0.0,AOT,,,,,,,,
2024-10-24,60.716373443603516,30094900.0,AOT,,,,,,,,
2024-10-25,60.716373443603516,0.0,AOT,,,,,,,,
2024-10-28,60.96318435668945,11948900.0,AOT,,,,,,,,
2024-10-29,60.96318435668945,0.0,AOT,,,,,,,,
2024-10-30,60.716373443603516,14535400.0,AOT,,,,,,,,
2024-10-31,60.46955871582031,19214200.0,AOT,,,,,,,,
2024-11-01,60.96318435668945,10836000.0,AOT,,,,,,,,
2024-11-04,61.45681381225586,6274800.0,AOT,,,,,,,,
2024-11-05,61.950443267822266,9756600.0,AOT,,,,,,,,
2024-11-06,60.96318435668945,17369700.0,AOT,,,,,,,,
2024-11-07,60.716373443603516,11316500.0,AOT,,,,,,,,
2024-11-08,60.22274398803711,10112600.0,AOT,,,,,,,,
2024-11-11,59.975929260253906,8991400.0,AOT,,,,,,,,
2024-11-12,59.2354850769043,13346300.0,AOT,,,,,,,,
2024-11-13,58.988670349121094,12500900.0,AOT,,,,,,,,
2024-11-14,57.75459671020508,32002400.0,AOT,,,,,,,,
2024-11-15,58.49504089355469,18685100.0,AOT,,,,,,,,
2024-11-18,59.975929260253906,13431200.0,AOT,,,,,,,,
2024-11-19,60.46955871582031,24684600.0,AOT,,,,,,,,
2024-11-20,59.4822998046875,15657800.0,AOT,,,,,,,,
2024-11-21,60.716373443603516,14301200.0,AOT,,,,,,,,
2024-11-22,60.46955871582031,21166400.0,AOT,,,,,,,,
2024-11-25,60.716373443603516,20099400.0,AOT,,,,,,,,
2024-11-26,60.46955871582031,13470600.0,AOT,,,,,,,,
2024-11-27,60.716373443603516,7683400.0,AOT,,,,,,,,
2024-11-28,60.46955871582031,13431700.0,AOT,,,,,,,,
2024-11-29,59.975929260253906,12501400.0,AOT,,,,,,,,
2024-12-02,60.96318435668945,26890700.0,AOT,,,,,,,,
2024-12-03,61.209999084472656,12605100.0,AOT,,,,,,,,
2024-12-04,61.5,9605100.0,AOT,,,,,,,,
2024-12-06,61.0,8092900.0,AOT,,,,,,,,
2024-12-09,60.5,11914400.0,AOT,,,,,,,,
2024-12-11,61.5,12968800.0,AOT,,,,,,,,
2024-12-12,61.5,14524800.0,AOT,,,,,,,,
2024-12-13,61.25,7242200.0,AOT,,,,,,,,
2024-12-16,61.25,4096800.0,AOT,,,,,,,,
2024-12-17,59.25,19274700.0,AOT,,,,,,,,
2024-12-18,59.75,16316800.0,AOT,,,,,,,,
2024-12-19,58.75,11730500.0,AOT,,,,,,,,
2024-12-20,58.25,37434000.0,AOT,,,,,,,,
2024-12-23,59.75,26134900.0,AOT,,,,,,,,
2024-12-24,60.0,12586500.0,AOT,,,,,,,,
2024-12-25,60.0,7175800.0,AOT,,,,,,,,
2024-12-26,59.75,5889700.0,AOT,,,,,,,,
2024-12-27,59.75,9771000.0,AOT,,,,,,,,
2024-12-30,59.5,17878900.0,AOT,,,,,,,,
2025-01-02,59.75,9931100.0,AOT,,,,,,,,
2025-01-03,59.25,7741400.0,AOT,,,,,,,,
2025-01-06,59.0,12331900.0,AOT,,,,,,,,
2025-01-07,60.0,13989300.0,AOT,,,,,,,,
2025-01-08,59.5,12180100.0,AOT,,,,,,,,
2025-01-09,59.0,10316100.0,AOT,,,,,,,,
2025-01-10,58.25,19084300.0,AOT,,,,,,,,
2025-01-13,56.5,37410000.0,AOT,,,,,,,,
2025-01-14,57.0,25279600.0,AOT,,,,,,,,
2025-01-15,57.5,18142600.0,AOT,,,,,,,,
2025-01-16,57.25,12118900.0,AOT,,,,,,,,
2025-01-17,57.25,12636500.0,AOT,,,,,,,,
2025-01-20,57.5,9806400.0,AOT,,,,,,,,
2025-01-21,57.75,13671600.0,AOT,,,,,,,,
2025-01-22,58.25,11939500.0,AOT,,,,,,,,
2025-01-23,57.0,14173100.0,AOT,,,,,,,,
2025-01-24,56.25,17712800.0,AOT,,,,,,,,
2025-01-27,55.5,16334600.0,AOT,,,,,,,,
2025-01-28,56.0,19474600.0,AOT,,,,,,,,
2025-01-29,56.0,8420800.0,AOT,,,,,,,,
2025-01-30,56.25,5487000.0,AOT,,,,,,,,
2025-01-31,55.25,18478200.0,AOT,,,,,,,,
2025-02-03,55.0,26729400.0,AOT,,,,,,,,
2025-02-04,56.0,16523000.0,AOT,,,,,,,,
2025-02-05,56.75,24754100.0,AOT,,,,,,,,
2025-02-06,55.75,19703400.0,AOT,,,,,,,,
2025-02-07,56.0,23598200.0,AOT,,,,,,,,
2025-02-10,54.25,41874100.0,AOT,,,,,,,,
2025-02-11,54.75,23479000.0,AOT,,,,,,,,
2025-02-13,54.5,26827400.0,AOT,,,,,,,,
2025-02-14,47.0,174946100.0,AOT,,,,,,,,
2025-02-17,43.25,144230400.0,AOT,,,,,,,,
2025-02-18,43.5,65281200.0,AOT,,,,,,,,
2025-02-19,43.25,58628000.0,AOT,,,,,,,,
2025-02-20,43.75,39546700.0,AOT,,,,,,,,
2025-02-21,43.5,19304700.0,AOT,,,,,,,,
2025-02-24,42.0,39241000.0,AOT,,,,,,,,
2025-02-25,42.25,40372200.0,AOT,,,,,,,,
2025-02-26,43.25,63117200.0,AOT,,,,,,,,
2025-02-27,43.5,39452400.0,AOT,,,,,,,,
2025-02-28,43.25,42453200.0,AOT,,,,,,,,
2025-03-03,42.25,25985100.0,AOT,,,,,,,,
2025-03-04,39.75,74421400.0,AOT,,,,,,,,
2025-03-05,41.75,67767100.0,AOT,,,,,,,,
2025-03-06,40.5,36716000.0,AOT,,,,,,,,
2025-03-07,40.25,36754900.0,AOT,,,,,,,,
2025-03-10,38.75,42165700.0,AOT,,,,,,,,
2025-03-11,40.75,80030600.0,AOT,,,,,,,,
2025-03-12,39.75,58717200.0,AOT,,,,,,,,
2025-03-13,39.25,27378500.0,AOT,,,,,,,,
2025-03-14,40.0,35667300.0,AOT,,,,,,,,
2025-03-17,39.25,22886400.0,AOT,,,,,,,,
2025-03-18,39.5,19444100.0,AOT,,,,,,,,
2025-03-19,41.0,59900800.0,AOT,,,,,,,,
2025-03-20,40.5,29830900.0,AOT,,,,,,,,
2025-03-21,40.0,22857000.0,AOT,,,,,,,,
2025-03-24,40.75,12499000.0,AOT,,,,,,,,
2025-03-25,40.0,20344800.0,AOT,,,,,,,,
2025-03-26,40.0,13591100.0,AOT,,,,,,,,
2025-03-27,39.5,23908900.0,AOT,,,,,,,,
2025-03-28,38.5,21802700.0,AOT,,,,,,,,
2025-03-31,37.75,32351100.0,AOT,,,,,,,,
2025-04-01,38.5,20886200.0,AOT,,,,,,,,
2025-04-02,39.25,24175800.0,AOT,,,,,,,,
2025-04-03,38.75,20367100.0,AOT,,,,,,,,
2025-04-04,37.25,33525600.0,AOT,,,,,,,,
2025-04-08,36.0,55854500.0,AOT,,,,,,,,
2025-04-09,36.25,31802800.0,AOT,,,,,,,,
2025-04-10,38.75,53852100.0,AOT,,,,,,,,
2025-04-11,37.75,28593700.0,AOT,,,,,,,,
2025-04-16,38.25,28442600.0,AOT,,,,,,,,
2025-04-17,37.75,32688700.0,AOT,,,,,,,,
2025-04-18,38.0,28761900.0,AOT,,,,,,,,
2025-04-21,37.25,27567200.0,AOT,,,,,,,,
2025-04-22,37.5,40078000.0,AOT,,,,,,,,
2025-04-23,38.25,55260700.0,AOT,,,,,,,,
2025-04-24,37.0,53226000.0,AOT,,,,,,,,
2025-04-25,37.0,21765100.0,AOT,,,,,,,,
2025-04-28,36.75,23154800.0,AOT,,,,,,,,
2025-04-29,37.5,28632000.0,AOT,,,,,,,,
2025-04-30,38.25,47948300.0,AOT,,,,,,,,
2025-05-02,38.5,103394700.0,AOT,,,,,,,,
2025-05-06,37.0,42197000.0,AOT,,,,,,,,
2025-05-07,39.25,57883100.0,AOT,,,,,,,,
2025-05-08,38.5,33152400.0,AOT,,,,,,,,
2025-05-09,39.0,27095000.0,AOT,,,,,,,,
2025-05-13,37.5,47054500.0,AOT,,,,,,,,
2025-05-14,37.5,16624800.0,AOT,,,,,,,,
2025-05-15,35.0,140690000.0,AOT,,,,,,,,
2025-05-16,34.75,32448500.0,AOT,,,,,,,,
2025-05-19,35.25,31262200.0,AOT,,,,,,,,
2025-05-20,34.75,15507600.0,AOT,,,,,,,,
2025-05-21,34.0,35482900.0,AOT,,,,,,,,
2025-05-22,34.25,21165500.0,AOT,,,,,,,,
2025-05-23,34.0,10206300.0,AOT,,,,,,,,
2025-05-26,34.0,14212800.0,AOT,,,,,,,,
2025-05-27,33.0,19686300.0,AOT,,,,,,,,
2025-05-28,33.75,18287100.0,AOT,,,,,,,,
2025-05-29,33.5,16412800.0,AOT,,,,,,,,
2025-05-30,33.25,61603000.0,AOT,,,,,,,,
2025-06-04,32.75,25428800.0,AOT,,,,,,,,
2025-06-05,31.75,37337800.0,AOT,,,,,,,,
2025-06-06,31.75,23607600.0,AOT,,,,,,,,
2025-06-09,31.75,25327900.0,AOT,,,,,,,,
2025-06-10,31.75,15376000.0,AOT,,,,,,,,
2025-06-11,32.5,35338400.0,AOT,,,,,,,,
2025-06-12,32.0,12568000.0,AOT,,,,,,,,
2025-06-13,29.75,138139600.0,AOT,,,,,,,,
2025-06-16,27.25,148937100.0,AOT,,,,,,,,
2025-06-17,28.5,61699800.0,AOT,,,,,,,,
2025-06-18,28.0,51266400.0,AOT,,,,,,,,
2025-06-19,27.75,53315700.0,AOT,,,,,,,,
2025-06-20,28.25,50087100.0,AOT,,,,,,,,
2025-06-23,29.0,48560200.0,AOT,,,,,,,,
2025-06-24,30.5,79499700.0,AOT,,,,,,,,
2025-06-25,32.0,77590000.0,AOT,,,,,,,,
2025-06-26,31.25,42087200.0,AOT,,,,,,,,
2025-06-27,30.5,49365500.0,AOT,,,,,,,,
2025-06-30,30.25,35697900.0,AOT,,,,,,,,
2025-07-01,30.75,23866500.0,AOT,,,,,,,,
2025-07-02,30.25,16710000.0,AOT,,,,,,,,
2025-07-03,31.25,18508400.0,AOT,,,,,,,,
2025-07-04,30.25,14008800.0,AOT,,,,,,,,
2025-07-07,30.5,9725800.0,AOT,,,,,,,,
2025-07-08,30.25,10984300.0,AOT,,,,,,,,
2025-07-09,30.5,10804700.0,AOT,,,,,,,,
2025-07-11,31.75,37173100.0,AOT,,,,,,,,
2025-07-14,33.5,58755200.0,AOT,,,,,,,,
2025-07-15,35.75,103970500.0,AOT,,,,,,,,
2025-07-16,36.25,86463200.0,AOT,,,,,,,,
2025-07-17,40.25,166751500.0,AOT,,,,,,,,
2025-07-18,39.0,63229000.0,AOT,,,,,,,,
2025-07-21,38.5,28813900.0,AOT,,,,,,,,
2025-07-22,37.5,39090200.0,AOT,,,,,,,,
2025-07-23,38.75,33884200.0,AOT,,,,,,,,
2025-07-24,39.0,32444900.0,AOT,,,,,,,,
2025-07-25,42.0,111372700.0,AOT,,,,,,,,
2025-07-29,42.0,48770700.0,AOT,,,,,,,,
2025-07-30,42.25,28135700.0,AOT,,,,,,,,
2024-01-03,,,BDMS,26.37285041809082,35731700.0,,,,,,
2024-01-04,,,BDMS,26.13309669494629,28864800.0,,,,,,
2024-01-05,,,BDMS,26.37285041809082,34716000.0,,,,,,
2024-01-08,,,BDMS,26.37285041809082,33749000.0,,,,,,
2024-01-09,,,BDMS,26.37285041809082,29151700.0,,,,,,
2024-01-10,,,BDMS,26.61260223388672,46179900.0,,,,,,
2024-01-11,,,BDMS,26.61260223388672,28639900.0,,,,,,
2024-01-12,,,BDMS,26.85235595703125,21659500.0,,,,,,
2024-01-15,,,BDMS,26.61260223388672,20819500.0,,,,,,
2024-01-16,,,BDMS,26.85235595703125,17571700.0,,,,,,
2024-01-17,,,BDMS,26.13309669494629,47263800.0,,,,,,
2024-01-18,,,BDMS,25.893342971801758,45016200.0,,,,,,
2024-01-19,,,BDMS,26.13309669494629,27668900.0,,,,,,
2024-01-22,,,BDMS,26.37285041809082,22492600.0,,,,,,
2024-01-23,,,BDMS,26.13309669494629,15781100.0,,,,,,
2024-01-24,,,BDMS,26.61260223388672,47300800.0,,,,,,
2024-01-25,,,BDMS,26.61260223388672,19839600.0,,,,,,
2024-01-26,,,BDMS,26.13309669494629,22544200.0,,,,,,
2024-01-29,,,BDMS,26.13309669494629,27638700.0,,,,,,
2024-01-30,,,BDMS,26.13309669494629,23120100.0,,,,,,
2024-01-31,,,BDMS,26.37285041809082,28394100.0,,,,,,
2024-02-01,,,BDMS,26.37285041809082,26899700.0,,,,,,
2024-02-02,,,BDMS,26.85235595703125,31734800.0,,,,,,
2024-02-05,,,BDMS,27.33186149597168,84550000.0,,,,,,
2024-02-06,,,BDMS,27.57161521911621,44078000.0,,,,,,
2024-02-07,,,BDMS,26.85235595703125,59418900.0,,,,,,
2024-02-08,,,BDMS,26.85235595703125,25855000.0,,,,,,
2024-02-09,,,BDMS,26.61260223388672,49969700.0,,,,,,
2024-02-12,,,BDMS,26.61260223388672,14176200.0,,,,,,
2024-02-13,,,BDMS,27.09210777282715,22769800.0,,,,,,
2024-02-14,,,BDMS,26.85235595703125,23370500.0,,,,,,
2024-02-15,,,BDMS,26.85235595703125,25598300.0,,,,,,
2024-02-16,,,BDMS,26.61260223388672,48567600.0,,,,,,
2024-02-19,,,BDMS,26.85235595703125,11211100.0,,,,,,
2024-02-20,,,BDMS,26.61260223388672,19872100.0,,,,,,
2024-02-21,,,BDMS,27.33186149597168,50155900.0,,,,,,
2024-02-22,,,BDMS,28.7703800201416,118986800.0,,,,,,
2024-02-23,,,BDMS,28.290874481201172,21845200.0,,,,,,
2024-02-27,,,BDMS,28.051122665405273,23948500.0,,,,,,
2024-02-28,,,BDMS,27.811368942260742,38351100.0,,,,,,
2024-02-29,,,BDMS,27.33186149597168,103677100.0,,,,,,
2024-03-01,,,BDMS,26.85235595703125,88260900.0,,,,,,
2024-03-04,,,BDMS,26.61260223388672,58533600.0,,,,,,
2024-03-05,,,BDMS,27.09210777282715,74223800.0,,,,,,
2024-03-06,,,BDMS,28.403017044067383,55664500.0,,,,,,
2024-03-07,,,BDMS,28.403017044067383,70026800.0,,,,,,
2024-03-08,,,BDMS,28.16025733947754,34691400.0,,,,,,
2024-03-11,,,BDMS,28.403017044067383,28275000.0,,,,,,
2024-03-12,,,BDMS,28.403017044067383,0.0,,,,,,
2024-03-13,,,BDMS,28.16025733947754,40388800.0,,,,,,
2024-03-14,,,BDMS,28.16025733947754,30478000.0,,,,,,
2024-03-15,,,BDMS,28.16025733947754,0.0,,,,,,
2024-03-18,,,BDMS,28.16025733947754,35083400.0,,,,,,
2024-03-19,,,BDMS,27.917495727539062,11404300.0,,,,,,
2024-03-20,,,BDMS,27.917495727539062,0.0,,,,,,
2024-03-21,,,BDMS,27.917495727539062,32116300.0,,,,,,
2024-03-22,,,BDMS,27.917495727539062,0.0,,,,,,
2024-03-25,,,BDMS,27.674734115600586,18330900.0,,,,,,
